source,name,price,seller,link,scraped_at,searched_for_gem_id,searched_for_gem_link
flipkart,Mayklen Silicone Finger Protector - 6 Pcs Finger Cap Fo... Pack of 6 3.7 (17),206,,https://www.flipkart.com/mayklen-silicone-finger-protector-6-pcs-cap-injured-sleeve/p/itm36f1f4094f711,2026-09-21T03:44:32.381613+00:00,18,https://mkp.gem.gov.in/keyboards-mouse-combo-v2/cheesyduo-d3/p-5116877-14112363918-cat.html
flipkart,"Boltfire utkrist Finger Sleeve For Pubg and all Gaming ... Pack of 4 3.7 (4,322)",118,,https://www.flipkart.com/boltfire-utkrist-finger-sleeve-pubg-all-gaming-pack-4/p/itmf9871db162357,2026-09-21T03:44:32.381614+00:00,18,https://mkp.gem.gov.in/keyboards-mouse-combo-v2/cheesyduo-d3/p-5116877-14112363918-cat.html
flipkart,LAPCARE LMK-012 Wired USB Standard Desktop Keyboard Com... Balck 3.8 (67),489,,https://www.flipkart.com/lapcare-lmk-012-wired-usb-standard-desktop-keyboard-compatible-desktop-laptop-mac-plug-play-interface/p/itmfe7df9500f13a,2026-09-21T03:44:50.487492+00:00,19,https://mkp.gem.gov.in/computer-keyboards/lapcare-lmk-012/p-5116877-95737280995-cat.html
flipkart,"LAPCARE LWC-042 / 720P HD HD Webcam 720p, with Micropho... Black 3.6 (540)",890,,https://www.flipkart.com/lapcare-lwc-042-720p-hd-webcam-720p-microphone-usb-connectivity/p/itmf89886cdd4ba8,2026-09-21T03:44:50.487505+00:00,19,https://mkp.gem.gov.in/computer-keyboards/lapcare-lmk-012/p-5116877-95737280995-cat.html
flipkart,LAPCARE LWK-1119 Wireless Standard Laptop Keyboard Comp... Black 3.5 (4),599,,https://www.flipkart.com/lapcare-lwk-1119-wireless-standard-laptop-keyboard-compatible-desktop-laptop-mac-ergonomic-desktop-design/p/itm4d708cc2e0985,2026-09-21T03:44:50.487508+00:00,19,https://mkp.gem.gov.in/computer-keyboards/lapcare-lmk-012/p-5116877-95737280995-cat.html
flipkart,LAPCARE 720P HD Webcam for PC Desktop & Laptop with Bui... Black 3.4 (21),953,,https://www.flipkart.com/lapcare-720p-hd-webcam-pc-desktop-laptop-built-in-noise-isolating-microphone-720p-microphone-usb-connectivity/p/itm53f032a4fefe8,2026-09-21T03:44:50.487510+00:00,19,https://mkp.gem.gov.in/computer-keyboards/lapcare-lmk-012/p-5116877-95737280995-cat.html
flipkart,"LAPCARE Champ LGM-100 Wired Ambidextrous Hybrid  Gaming... USB 2.0, Black",999,,https://www.flipkart.com/lapcare-champ-lgm-100-wired-ambidextrous-hybrid-gaming-mouse/p/itm92118aa87c82c,2026-09-21T03:44:50.487512+00:00,19,https://mkp.gem.gov.in/computer-keyboards/lapcare-lmk-012/p-5116877-95737280995-cat.html
flipkart,PRODOT Laptop Keypad Size 217m Mini Wired Keyboard Wire... 3.9 (710),395,,https://www.flipkart.com/prodot-laptop-keypad-size-217m-mini-wired-keyboard-usb-handheld-compatible-desktop-laptop-mac/p/itm80ff8182106f9,2026-09-21T03:45:14.275984+00:00,20,https://mkp.gem.gov.in/computer-keyboards/prodot-kb-297rs-malayalam-regional-usb-keyboard-with/p-5116877-79641753191-cat.html
flipkart,"Frontech FT-1692 Wired Membrane Keys Keyboard and Mouse... 4 (1,216)",389,,https://www.flipkart.com/frontech-ft-1692-wired-membrane-keys-keyboard-mouse-combo-usb-standard-laptop-compatible-desktop-laptop-mac-high-precision-optical/p/itm1df8e380c93ee,2026-09-21T03:45:14.275997+00:00,20,https://mkp.gem.gov.in/computer-keyboards/prodot-kb-297rs-malayalam-regional-usb-keyboard-with/p-5116877-79641753191-cat.html
flipkart,"Portronics Ki-Pad 4, Multimedia Hotkeys, Rupee Symbol K... 4.3 (298)",386,,https://www.flipkart.com/portronics-ki-pad-4-multimedia-hotkeys-rupee-symbol-key-ergonomic-full-size-layout-wired-usb-handheld-laptop-keyboard-compatible-desktop-laptop-mac/p/itm5033aa1773be1,2026-09-21T03:45:14.276008+00:00,20,https://mkp.gem.gov.in/computer-keyboards/prodot-kb-297rs-malayalam-regional-usb-keyboard-with/p-5116877-79641753191-cat.html
flipkart,KULZRPLAS Dust Proof and Washable Ultra Thin Cover Clea...,189,,https://www.flipkart.com/kulzrplas-dust-proof-washable-ultra-thin-cover-clear-silicon-protector-laptop-keyboard-skin/p/itmcf49d78556b4f,2026-09-21T03:45:14.276009+00:00,20,https://mkp.gem.gov.in/computer-keyboards/prodot-kb-297rs-malayalam-regional-usb-keyboard-with/p-5116877-79641753191-cat.html
flipkart,Portronics Bubble Dock 2.0 Wireless Keyboard with Bluet... 2.7 (3),1499,,https://www.flipkart.com/portronics-bubble-dock-2-0-wireless-keyboard-bluetooth-2-4-ghz-usb-receiver-bluetooth-handheld-laptop-compatible-desktop-laptop-mac/p/itm23ceee3e582f3,2026-09-21T03:45:14.276014+00:00,20,https://mkp.gem.gov.in/computer-keyboards/prodot-kb-297rs-malayalam-regional-usb-keyboard-with/p-5116877-79641753191-cat.html
flipkart,PROMEN PROMAN CAPSULE 20 Capsules 3.9 (87),798,,https://www.flipkart.com/promen-proman-capsule/p/itm6d8e5c1312037,2026-09-21T03:45:34.849074+00:00,21,https://mkp.gem.gov.in/high-end-desktop-computer/dugong-proscenium/p-5116877-87432716629-cat.html
flipkart,uxoroal Vitamin C Face Serum with Lutein Collagen Care ... 30 ml,130,,https://www.flipkart.com/uxoroal-vitamin-c-face-serum-lutein-collagen-care-30ml/p/itmebb7ee3170294,2026-09-21T03:45:34.849087+00:00,21,https://mkp.gem.gov.in/high-end-desktop-computer/dugong-proscenium/p-5116877-87432716629-cat.html
flipkart,uxoroal Lutein Collagen Vitamin C Serum for Daily Glow ... 30 ml,126,,https://www.flipkart.com/uxoroal-lutein-collagen-vitamin-c-serum-daily-glow-30ml/p/itmebb7ee3170294,2026-09-21T03:45:34.849090+00:00,21,https://mkp.gem.gov.in/high-end-desktop-computer/dugong-proscenium/p-5116877-87432716629-cat.html
flipkart,uxoroal Lutein Collagen Vitamin C Serum for Radiant Fac... 30 ml,130,,https://www.flipkart.com/uxoroal-lutein-collagen-vitamin-c-serum-radiant-face-30ml/p/itmebb7ee3170294,2026-09-21T03:45:34.849097+00:00,21,https://mkp.gem.gov.in/high-end-desktop-computer/dugong-proscenium/p-5116877-87432716629-cat.html
flipkart,Qurielle Vitamin C Glow Serum 50 ml,157,,https://www.flipkart.com/qurielle-vitamin-c-glow-serum/p/itm114757da05f1c,2026-09-21T03:45:34.849099+00:00,21,https://mkp.gem.gov.in/high-end-desktop-computer/dugong-proscenium/p-5116877-87432716629-cat.html
flipkart,Trending,60990,,https://www.flipkart.com/hp-all-in-one-pc-core-i3-8-gb-ddr4-512-ssd-windows-11-home-23-8-inch-screen-24-cr0905in-24-cr0550in-ms-office/p/itm256b6887b2b4b,2026-09-21T03:46:11.245126+00:00,22,https://mkp.gem.gov.in/high-end-desktop-computer/cynix-high-end-desktop-computer-with-warranty-3/p-5116877-77516934120-cat.html
flipkart,"ASUS AiO V400 Series, All in One Desktop,13th Gen Intel... Black, 21 cm x 54.1 cm x 41.6 cm, 6.9 kg 4.5 (28)",53990,,https://www.flipkart.com/asus-aio-v400-series-all-one-desktop-13th-gen-intel-core-i3-8-gb-ddr5-512-ssd-windows-11-home-23-8-inch-screen-v440vab-kbpc004ws-ms-office/p/itm4c3a8c93bc04d,2026-09-21T03:46:11.245140+00:00,22,https://mkp.gem.gov.in/high-end-desktop-computer/cynix-high-end-desktop-computer-with-warranty-3/p-5116877-77516934120-cat.html
flipkart,sailcom Intel Core i5 (4 GB / 128 GB / Windows 11) Asse... 15.1 inch Display 3.6 (120),11362,,https://www.flipkart.com/sailcom-intel-core-i5-4-gb-128-windows-11-assembled-desktop-computer/p/itm0a53afae6be77,2026-09-21T03:46:11.245143+00:00,22,https://mkp.gem.gov.in/high-end-desktop-computer/cynix-high-end-desktop-computer-with-warranty-3/p-5116877-77516934120-cat.html
flipkart,rionix Core i3 INTEL CORE I3 (4 GB RAM/1 Gb Hd Onboard ... 3.8 (271),7699,,https://www.flipkart.com/rionix-core-i3-intel-4-gb-ram-1-hd-onboard-graphics-120-ssd-capacity-windows-11-pro-1-graphics-memory-mid-tower-ms-office/p/itm0e227dd70eea8,2026-09-21T03:46:11.245152+00:00,22,https://mkp.gem.gov.in/high-end-desktop-computer/cynix-high-end-desktop-computer-with-warranty-3/p-5116877-77516934120-cat.html
flipkart,DELL Intel Core i5 (8 GB / 256 GB / Windows 11) Assembl... 22 inch Display 3.6 (10),31862,,https://www.flipkart.com/dell-intel-core-i5-8-gb-256-windows-11-assembled-desktop-computer/p/itme3e64fa05184d,2026-09-21T03:46:11.245155+00:00,22,https://mkp.gem.gov.in/high-end-desktop-computer/cynix-high-end-desktop-computer-with-warranty-3/p-5116877-77516934120-cat.html
flipkart,"INTECHVISION Intel Core i3 (8 GB / 500 GB / Windows 10)... 19 inch Display 3.7 (1,558)",10999,,https://www.flipkart.com/intechvision-intel-core-i3-8-gb-500-windows-10-assembled-desktop-computer/p/itm3a948aadadfae,2026-09-21T03:46:30.069513+00:00,23,https://mkp.gem.gov.in/high-end-desktop-computer/high-end-desktop-computer/p-5116877-52198672329-cat.html
flipkart,"GALAXAR INTEL Core i5 (8 GB DDR3/500 GB/128 GB SSD/Wind... Black, 41 cm x 36 cm x 36 cm, 7 kg 3.3 (39)",12737,,https://www.flipkart.com/galaxar-intel-core-i5-8-gb-ddr3-500-gb-128-ssd-windows-11-home-1-gb-19-inch-screen-glx-i52400-8gbram-128gbm-2ssd-500gbhdd-wifi-ms-office/p/itm00fb8b6deb33a,2026-09-21T03:46:30.069535+00:00,23,https://mkp.gem.gov.in/high-end-desktop-computer/high-end-desktop-computer/p-5116877-52198672329-cat.html
flipkart,Groovi Gaming Computer 3.4GHZ Core i7 (7th Gen) (16 GB ... Black 2.9 (11),42228,,https://www.flipkart.com/groovi-gaming-computer-3-4ghz-core-i7-7th-gen-16-gb-ddr4-2-tb-256-ssd-windows-11-home-4-gb-22-inch-screen-gaming-keyboard-mouse-speaker-4gb-nvidia-graphic-card-speaker-ms-office/p/itm8e5e3c3a04dca,2026-09-21T03:46:30.069538+00:00,23,https://mkp.gem.gov.in/high-end-desktop-computer/high-end-desktop-computer/p-5116877-52198672329-cat.html
flipkart,MegaDesk Core i3 (2nd Gen) (8 GB / 128 GB / Windows 10)... 19 inch Display,11299,,https://www.flipkart.com/megadesk-core-i3-2nd-gen-8-gb-128-windows-10-assembled-desktop-computer/p/itm9dbf407555b08,2026-09-21T03:46:30.069539+00:00,23,https://mkp.gem.gov.in/high-end-desktop-computer/high-end-desktop-computer/p-5116877-52198672329-cat.html
flipkart,ENTWINO Intel Core i3 (4 GB DDR3/500 GB/120 GB SSD/Wind... Black 3.8 (182),10896,,https://www.flipkart.com/entwino-intel-core-i3-4-gb-ddr3-500-gb-120-ssd-windows-10-home-1-gb-18-5-inch-screen-enti3-550-4gb-500-120-18-5led-ms-office/p/itma7c31af66599b,2026-09-21T03:46:30.069541+00:00,23,https://mkp.gem.gov.in/high-end-desktop-computer/high-end-desktop-computer/p-5116877-52198672329-cat.html
flipkart,Voltriq M809-A_Wireless Hair Cutting Trimmer | Precisio... White,849,,https://www.flipkart.com/voltriq-m809-a-wireless-hair-cutting-trimmer-precision-beard-men-056-fully-waterproof-240-min-runtime-4-length-settings/p/itm563a855947b48,2026-09-21T03:46:54.414290+00:00,24,https://mkp.gem.gov.in/high-end-desktop-computer/voltriq/p-5116877-30542760010-cat.html
flipkart,"Voltriq X80 Men’s Hair Trimmer – Cordless, Lightweight ... White",849,,https://www.flipkart.com/voltriq-x80-mens-hair-trimmer-cordless-lightweight-easy-grooming-kit-fully-waterproof-240-min-runtime-4-length-settings/p/itmbb51adf1300de,2026-09-21T03:46:54.414308+00:00,24,https://mkp.gem.gov.in/high-end-desktop-computer/voltriq/p-5116877-30542760010-cat.html
flipkart,Voltriq M809-A_Wireless Hair Cutting Trimmer | Precisio... White,869,,https://www.flipkart.com/voltriq-m809-a-wireless-hair-cutting-trimmer-precision-beard-men-025-fully-waterproof-240-min-runtime-4-length-settings/p/itmd4d075175ec9e,2026-09-21T03:46:54.414312+00:00,24,https://mkp.gem.gov.in/high-end-desktop-computer/voltriq/p-5116877-30542760010-cat.html
flipkart,Voltriq X315 High-Performance Beard Trimmer – Adjustabl... White,869,,https://www.flipkart.com/voltriq-x315-high-performance-beard-trimmer-adjustable-lengths-sharp-blades-fully-waterproof-240-min-runtime-4-length-settings/p/itmb0a6fbb7a4f93,2026-09-21T03:46:54.414316+00:00,24,https://mkp.gem.gov.in/high-end-desktop-computer/voltriq/p-5116877-30542760010-cat.html
flipkart,Voltriq X168 Electric Hair Clipper & Beard Trimmer with... White,849,,https://www.flipkart.com/voltriq-x168-electric-hair-clipper-beard-trimmer-powerful-motor-led-display-fully-waterproof-240-min-runtime-4-length-settings/p/itmdde0975c68475,2026-09-21T03:46:54.414320+00:00,24,https://mkp.gem.gov.in/high-end-desktop-computer/voltriq/p-5116877-30542760010-cat.html
flipkart,HP HyperX Omen Intel Core i7 14th Gen 14650HX - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,157990,,https://www.flipkart.com/hp-hyperx-omen-intel-core-i7-14th-gen-14650hx-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-15-ga0028tx-gaming-laptop/p/itme4efd91a109d9,2026-09-21T03:47:30.042125+00:00,25,https://mkp.gem.gov.in/high-end-desktop-computer/hp-prodesk-4-g1i-u7-265-dos-3213/p-5116877-52284927529-cat.html
flipkart,"HP KM260 PS2 Standard Desktop Keyboard Compatible with Desktop, Laptop, Mac",1320,,https://www.flipkart.com/hp-km260-ps2-standard-desktop-keyboard-compatible-desktop-laptop-mac/p/itmb01a7a1333429,2026-09-21T03:47:30.042139+00:00,25,https://mkp.gem.gov.in/high-end-desktop-computer/hp-prodesk-4-g1i-u7-265-dos-3213/p-5116877-52284927529-cat.html
flipkart,"HP 260 Wireless Wireless Standard Laptop Keyboard Compatible with Desktop, Laptop, Tablet, Mac",1552,,https://www.flipkart.com/hp-260-wireless-standard-laptop-keyboard-compatible-desktop-laptop-tablet-mac/p/itm848a5ad8ebcca,2026-09-21T03:47:30.042142+00:00,25,https://mkp.gem.gov.in/high-end-desktop-computer/hp-prodesk-4-g1i-u7-265-dos-3213/p-5116877-52284927529-cat.html
flipkart,"HP K260 Wireless Standard Laptop Keyboard Compatible with Desktop, Laptop, Mac Quick, Comfy, Accurate,...",699,,https://www.flipkart.com/hp-k260-wireless-standard-laptop-keyboard-compatible-desktop-laptop-mac-quick-comfy-accurate-plug-play-led-indicators/p/itme06a8f9c6b2e5,2026-09-21T03:47:30.042144+00:00,25,https://mkp.gem.gov.in/high-end-desktop-computer/hp-prodesk-4-g1i-u7-265-dos-3213/p-5116877-52284927529-cat.html
flipkart,HP 65W Smart AC Adapter 19.5V 4.5mm Blue Pin Laptop Charger Y5Y43AA 65 W Adapter,918,,https://www.flipkart.com/hp-65w-smart-ac-adapter-19-5v-4-5mm-blue-pin-laptop-charger-y5y43aa-65-w/p/itm3cb3674e84127,2026-09-21T03:47:30.042147+00:00,25,https://mkp.gem.gov.in/high-end-desktop-computer/hp-prodesk-4-g1i-u7-265-dos-3213/p-5116877-52284927529-cat.html
flipkart,HP OMEN (i7 14th Gen) Intel Core 7 240H - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...,146134,,https://www.flipkart.com/hp-omen-i7-14th-gen-intel-core-7-240h-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-16-am0277tx-gaming-laptop/p/itm8240637ba90b5,2026-09-21T03:48:05.555479+00:00,26,https://mkp.gem.gov.in/high-end-desktop-computer/hp-280-g9-mt-i7-14700-dos-161pcie5/p-5116877-52658414214-cat.html
flipkart,HP HyperX Omen Intel Core i7 14th Gen 14650HX - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA G...,157990,,https://www.flipkart.com/hp-hyperx-omen-intel-core-i7-14th-gen-14650hx-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-15-ga0028tx-gaming-laptop/p/itme4efd91a109d9,2026-09-21T03:48:05.555500+00:00,26,https://mkp.gem.gov.in/high-end-desktop-computer/hp-280-g9-mt-i7-14700-dos-161pcie5/p-5116877-52658414214-cat.html
flipkart,HP 15R (2025) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Pro) 15R G9 Thin and Light La...,57990,,https://www.flipkart.com/hp-15r-2025-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-pro-g9-thin-light-laptop/p/itmff5abac6385ed,2026-09-21T03:48:05.555503+00:00,26,https://mkp.gem.gov.in/high-end-desktop-computer/hp-280-g9-mt-i7-14700-dos-161pcie5/p-5116877-52658414214-cat.html
flipkart,HP 15 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0500AU / 15-fc0154AU...,55751,,https://www.flipkart.com/hp-15-2024-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15-fc0500au-15-fc0154au-thin-light-laptop/p/itm341b4714ead99,2026-09-21T03:48:05.555506+00:00,26,https://mkp.gem.gov.in/high-end-desktop-computer/hp-280-g9-mt-i7-14700-dos-161pcie5/p-5116877-52658414214-cat.html
flipkart,HP 14 AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) 14-ep1151TU/14-gr1036TU Thin ...,94900,,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-14-ep1151tu-14-gr1036tu-thin-light-laptop/p/itmb03e7985652f2,2026-09-21T03:48:05.555508+00:00,26,https://mkp.gem.gov.in/high-end-desktop-computer/hp-280-g9-mt-i7-14700-dos-161pcie5/p-5116877-52658414214-cat.html
flipkart,HP G10 AMD Ryzen 3 Quad Core 7320U - (16 GB/512 GB SSD/Windows 11 Home) 255 G10 Thin and Light Laptop,62990,,https://www.flipkart.com/hp-g10-amd-ryzen-3-quad-core-7320u-16-gb-512-gb-ssd-windows-11-home-255-thin-light-laptop/p/itm894f74dac8f0c,2026-09-21T03:48:43.649254+00:00,27,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/hp-280-g9-sff-i3-12100-win11p-32113/p-5116877-78229435127-cat.html
flipkart,HP 15 (i3 14th Gen) Intel Core 3 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1253TU/ 15-fd1225TU Thi...,57990,,https://www.flipkart.com/hp-15-i3-14th-gen-intel-core-3-100u-8-gb-512-gb-ssd-windows-11-home-15-fd1253tu-15-fd1225tu-thin-light-laptop/p/itm09491ad4135b2,2026-09-21T03:48:43.649268+00:00,27,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/hp-280-g9-sff-i3-12100-win11p-32113/p-5116877-78229435127-cat.html
flipkart,HP Laptop AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2212AU Thin and Light...,52990,,https://www.flipkart.com/hp-laptop-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-15s-eq2212au-thin-light/p/itmd82eb9bd7fabe,2026-09-21T03:48:43.649271+00:00,27,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/hp-280-g9-sff-i3-12100-win11p-32113/p-5116877-78229435127-cat.html
flipkart,HP Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq5138tu Thin and Light Laptop,55800,,https://www.flipkart.com/hp-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-14s-dq5138tu-thin-light-laptop/p/itmc59bc54234261,2026-09-21T03:48:43.649273+00:00,27,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/hp-280-g9-sff-i3-12100-win11p-32113/p-5116877-78229435127-cat.html
flipkart,HP 15 (2025) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Pro) 15 Thin and Light Laptop,51499,,https://www.flipkart.com/hp-15-2025-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-pro-thin-light-laptop/p/itmabb2025b1c74a,2026-09-21T03:48:43.649276+00:00,27,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/hp-280-g9-sff-i3-12100-win11p-32113/p-5116877-78229435127-cat.html
flipkart,"Acer Aspire Lite Intel Core i3 12th Gen 1215U - (16 GB/... 15.6 Inch, Steel Grey, 1.59 Kg 4.1 (1,103)",51990,,https://www.flipkart.com/acer-aspire-lite-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm130746bcc0e38,2026-09-21T03:49:01.080445+00:00,28,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/core-i3-12100-h610-win-11-pro-16gb/p-5116877-33665087228-cat.html
flipkart,"Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 ... 15.6 Inch, Pure Silver, 1.7 Kg 4.3 (860)",53977,,https://www.flipkart.com/acer-aspire-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-a315-59-36he-thin-light-laptop/p/itm05f023c6da5dc,2026-09-21T03:49:01.080464+00:00,28,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/core-i3-12100-h610-win-11-pro-16gb/p-5116877-33665087228-cat.html
flipkart,Intel i3-12100 4.3 GHz Upto 4.3 GHz LGA1700 Socket 4 Co... Blue 4.6 (171),10419,,https://www.flipkart.com/intel-i3-12100-4-3-ghz-upto-lga1700-socket-4-cores-8-threads-desktop-processor/p/itm0ffcf9089ca76,2026-09-21T03:49:01.080468+00:00,28,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/core-i3-12100-h610-win-11-pro-16gb/p-5116877-33665087228-cat.html
flipkart,"Acer Aspire 3 Intel Core i5 13th Gen 1334U - (16 GB/512... 14 Inch, Steel Gray, 1.45 Kg 4.3 (1,735)",49990,,https://www.flipkart.com/acer-aspire-3-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itm707770fddc7e9,2026-09-21T03:49:01.080472+00:00,28,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/core-i3-12100-h610-win-11-pro-16gb/p-5116877-33665087228-cat.html
flipkart,"Acer Acer Aspire Lite AL15-53 Intel Core 3 14th Gen 100... 15.6 Inch, Steel Gray, 1.75 kg 4.2 (329)",49990,,https://www.flipkart.com/acer-aspire-lite-al15-53-intel-core-3-14th-gen-100u-8-gb-512-gb-ssd-windows-11-home-notebook/p/itma0128e7d1fb8d,2026-09-21T03:49:01.080476+00:00,28,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/core-i3-12100-h610-win-11-pro-16gb/p-5116877-33665087228-cat.html
flipkart,"Frontech Ultima Series DUAL PORTS HDMI & VGA 60.96 cm (... Adaptive Sync, Response Time: 5 ms, 100 Hz Refresh Rate 4.2 (1,653)",7109,,https://www.flipkart.com/frontech-ultima-series-dual-ports-hdmi-vga-60-96-cm-24-inch-curved-full-hd-led-backlit-va-panel-hdmi-monitor-mon-0080/p/itm09752ea6b6a40,2026-09-21T03:49:26.440670+00:00,29,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/mid-level-desktop-computer/p-5116877-19375129805-cat.html
flipkart,Groovimuzic GAMING Core i5 (8 GB DDR3/256 GB SSD/Window... Black 3.8 (5),14999,,https://www.flipkart.com/groovimuzic-gaming-core-i5-8-gb-ddr3-256-ssd-windows-10-home-18-5-inch-screen-gaming-keyboard-mouse-mso-wifi-dongle-ms-office/p/itm723c5cf3c299c,2026-09-21T03:49:26.440685+00:00,29,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/mid-level-desktop-computer/p-5116877-19375129805-cat.html
flipkart,MegaDesk Core i3 (2nd Gen) (8 GB / 128 GB / Windows 10)... 19 inch Display,11299,,https://www.flipkart.com/megadesk-core-i3-2nd-gen-8-gb-128-windows-10-assembled-desktop-computer/p/itm9dbf407555b08,2026-09-21T03:49:26.440687+00:00,29,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/mid-level-desktop-computer/p-5116877-19375129805-cat.html
flipkart,DZAB Intel Core i5 (8 GB / 256 GB / Windows 11) Assembl... 19 inch Display 3.7 (275),13017,,https://www.flipkart.com/dzab-intel-core-i5-8-gb-256-windows-11-assembled-desktop-computer/p/itmf24548039879e,2026-09-21T03:49:26.440689+00:00,29,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/mid-level-desktop-computer/p-5116877-19375129805-cat.html
flipkart,INTECHVISION Intel Core i3 (8 GB / 128 GB / Windows 11)... 15.1 cm Display 3.6 (164),9990,,https://www.flipkart.com/intechvision-intel-core-i3-8-gb-128-windows-11-assembled-desktop-computer/p/itme8280e87e1cfb,2026-09-21T03:49:26.440691+00:00,29,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/mid-level-desktop-computer/p-5116877-19375129805-cat.html
flipkart,"Frontech Ultima Series DUAL PORTS HDMI & VGA 60.96 cm (... Adaptive Sync, Response Time: 5 ms, 100 Hz Refresh Rate 4.2 (1,653)",7109,,https://www.flipkart.com/frontech-ultima-series-dual-ports-hdmi-vga-60-96-cm-24-inch-curved-full-hd-led-backlit-va-panel-hdmi-monitor-mon-0080/p/itm09752ea6b6a40,2026-09-21T03:49:54.621588+00:00,30,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/consistent-mid-level-desktop-computer/p-5116877-60048590643-cat.html
flipkart,"GogaTech INTEL Core i7 (16 GB Unified/500 GB/512 GB SSD... Black, 30.5 cm x 35.5 cm x 3.99 cm, 3.5 kg",39000,,https://www.flipkart.com/gogatech-intel-core-i7-16-gb-unified-500-gb-512-ssd-windows-11-home-4600-hd-integrated-graphics-22-inch-screen-assembled-desktop-ms-office/p/itm37ac2e44d202c,2026-09-21T03:49:54.621608+00:00,30,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/consistent-mid-level-desktop-computer/p-5116877-60048590643-cat.html
flipkart,"Consistent SSD 2.5 SATA 256 GB Desktop, Laptop, All in ... Interface: SATA III, Form Factor: 2.5 Inch 4.2 (309)",3751,,https://www.flipkart.com/consistent-ssd-2-5-sata-256-gb-desktop-laptop-all-one-pc-s-black-iii-internal-solid-state-drive-ssd-ctssd256s6/p/itm7a20db637b7b9,2026-09-21T03:49:54.621612+00:00,30,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/consistent-mid-level-desktop-computer/p-5116877-60048590643-cat.html
flipkart,"DELL Dell 24 AIO Core i5 (8 GB DDR5/512 GB SSD/Windows ... Pearl White Cover + Molded Speaker Grill, 41.4 cm x 53.1 cm x 20 cm, 5.64 kg 4.9 (7)",76990,,https://www.flipkart.com/dell-24-aio-core-i5-8-gb-ddr5-512-ssd-windows-11-home-23-8-inch-screen-24-ec24250-ms-office/p/itm178449c6d46dd,2026-09-21T03:49:54.621615+00:00,30,https://mkp.gem.gov.in/entry-mid-level-desktop-computer/consistent-mid-level-desktop-computer/p-5116877-60048590643-cat.html
